mileage;make;model;fuel;gear;offerType;price;hp;year;name
283185;Citroen;Grand C4 Picasso;Diesel;Automatic;Used;7690;120;2016;Citroen Grand C4 Picasso
38500;Renault;Twingo;Gasoline;Manual;Used;7700;71;2016;Renault Twingo
164211;Volkswagen;Golf Variant;Diesel;Automatic;Used;7780;110;2016;Volkswagen Golf Variant
164211;Volkswagen;Golf Variant;Diesel;Automatic;Used;7780;110;2016;Volkswagen Golf Variant
187970;Mazda;6;Diesel;Manual;Used;7780;150;2016;Mazda 6
70000;Opel;Karl;Gasoline;Manual;Used;7800;75;2016;Opel Karl
43500;Dacia;Sandero;Gasoline;Manual;Used;7900;90;2016;Dacia Sandero
148000;Ford;Focus;Diesel;Manual;Used;7900;105;2016;Ford Focus
43126;smart;forFour;Gasoline;Manual;Used;7900;60;2016;smart forFour
64480;Volkswagen;up!;Gasoline;Manual;Used;7945;60;2016;Volkswagen up!
57163;Ford;Fiesta;Gasoline;Manual;Used;7950;60;2016;Ford Fiesta
72092;Ford;Fiesta;Gasoline;Manual;Used;7950;82;2016;Ford Fiesta
151899;Ford;B-Max;Diesel;Manual;Used;7950;95;2016;Ford B-Max
166712;Kia;Carens;Diesel;Manual;Used;7980;141;2016;Kia Carens
166712;Kia;Carens;Diesel;Manual;Used;7980;141;2016;Kia Carens
165145;Opel;Astra;Diesel;Automatic;Used;7980;136;2016;Opel Astra
154537;Opel;Astra;Diesel;Automatic;Used;7980;136;2016;Opel Astra
32000;Audi;A4;Gasoline;Manual;Used;18950;150;2017;Audi A4
43465;Opel;Insignia;Diesel;Manual;Used;19480;170;2017;Opel Insignia
43808;Mercedes-Benz;B 220;Diesel;Automatic;Used;19998;177;2017;Mercedes-Benz B 220
68937;Mercedes-Benz;CLA 200;Diesel;Automatic;Used;20884;136;2017;Mercedes-Benz CLA 200
67015;Opel;Insignia;Gasoline;Automatic;Used;23450;260;2017;Opel Insignia
45821;Opel;Insignia;Gasoline;Automatic;Used;25980;260;2017;Opel Insignia
63300;Volkswagen;Tiguan;Diesel;Automatic;Used;28880;190;2017;Volkswagen Tiguan
88500;Mercedes-Benz;E 220;Diesel;Automatic;Used;32963;194;2017;Mercedes-Benz E 220
13413;Ford;Edge;Diesel;Automatic;Used;36880;238;2017;Ford Edge
53355;Volkswagen;up!;Gasoline;Manual;Used;7490;60;2017;Volkswagen up!
77600;Ford;Fiesta;Diesel;Manual;Used;7950;75;2017;Ford Fiesta
55000;Volkswagen;up!;Gasoline;Manual;Used;7990;60;2017;Volkswagen up!
93456;Opel;Corsa;Diesel;Manual;Used;8600;75;2017;Opel Corsa
195800;Volkswagen;Caddy;Diesel;Manual;Used;8990;102;2017;Volkswagen Caddy
217989;Volkswagen;Caddy;Diesel;Manual;Used;9490;102;2017;Volkswagen Caddy
35654;Ford;Ka/Ka+;Gasoline;Manual;Used;9990;86;2017;Ford Ka/Ka+
11977;Ford;Ka/Ka+;Gasoline;Manual;Used;10490;86;2017;Ford Ka/Ka+
29846;Ford;Ka/Ka+;Gasoline;Manual;Used;10590;86;2017;Ford Ka/Ka+
49815;Opel;Astra;Gasoline;Manual;Used;10690;105;2017;Opel Astra
16851;Mercedes-Benz;E 200;Gasoline;Automatic;Used;29899;184;2018;Mercedes-Benz E 200
62000;Mercedes-Benz;C 400;Gasoline;Automatic;Used;35999;333;2018;Mercedes-Benz C 400
79000;Audi;SQ5;Gasoline;Automatic;Used;46380;354;2018;Audi SQ5
49589;Opel;Corsa;Gasoline;Manual;Used;9450;90;2018;Opel Corsa
34935;Volkswagen;up!;Gasoline;Manual;Used;9880;75;2018;Volkswagen up!
76730;Opel;Astra;Diesel;Manual;Used;10490;110;2018;Opel Astra
19435;Opel;Corsa;Gasoline;Automatic;Used;11300;90;2018;Opel Corsa
55700;Ford;Focus;Gasoline;Manual;Used;13900;125;2018;Ford Focus
45499;Ford;Focus;Gasoline;Manual;Used;13900;125;2018;Ford Focus
28960;Ford;Focus;Gasoline;Manual;Used;13950;125;2018;Ford Focus
15950;Ford;Focus;Gasoline;Manual;Used;13990;125;2018;Ford Focus
41490;Ford;EcoSport;Gasoline;Manual;Used;13990;125;2018;Ford EcoSport
117167;Ford;Mondeo;Diesel;Automatic;Used;14600;150;2018;Ford Mondeo
11836;Ford;Fiesta;Gasoline;Manual;Used;14990;101;2018;Ford Fiesta
76187;Citroen;C4 SpaceTourer;Diesel;Manual;Used;14995;131;2018;Citroen C4 SpaceTourer
41500;Opel;Mokka X;Gasoline;Manual;Used;15750;140;2018;Opel Mokka X
77300;Ford;Mondeo;Diesel;Automatic;Used;16900;150;2018;Ford Mondeo
47500;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;16990;110;2018;Volkswagen Golf Sportsvan
54000;Ford;Transit Custom;Diesel;Manual;Used;17255;105;2018;Ford Transit Custom
43700;Volkswagen;Passat Variant;Gasoline;Manual;Used;17490;125;2018;Volkswagen Passat Variant
12950;Mitsubishi;Space Star;Gasoline;Manual;Used;8990;71;2019;Mitsubishi Space Star
35707;Opel;Karl;Gasoline;Manual;Used;8990;73;2019;Opel Karl
20000;Ford;Fiesta;Gasoline;Manual;Used;8995;71;2019;Ford Fiesta
19000;Ford;Fiesta;Gasoline;Manual;Used;8999;71;2019;Ford Fiesta
8808;Skoda;Citigo;Gasoline;Manual;Used;9000;60;2019;Skoda Citigo
12406;Toyota;Aygo;Gasoline;Manual;Used;9250;72;2019;Toyota Aygo
12226;Toyota;Aygo;Gasoline;Manual;Used;9250;72;2019;Toyota Aygo
10696;Toyota;Aygo;Gasoline;Manual;Used;9250;72;2019;Toyota Aygo
10814;Toyota;Aygo;Gasoline;Manual;Used;9250;72;2019;Toyota Aygo
13736;Toyota;Aygo;Gasoline;Manual;Used;9250;72;2019;Toyota Aygo
12350;Ford;Fiesta;Gasoline;Manual;Used;9290;71;2019;Ford Fiesta
45990;Renault;Clio;Gasoline;Manual;Used;9300;76;2019;Renault Clio
50200;Hyundai;i20;Gasoline;Manual;Used;9450;75;2019;Hyundai i20
50300;Hyundai;i20;Gasoline;Manual;Used;9450;75;2019;Hyundai i20
19800;Skoda;Citigo;Gasoline;Manual;Used;9450;60;2019;Skoda Citigo
14318;smart;forTwo;Gasoline;Manual;Used;9690;71;2019;smart forTwo
100;Fiat;Panda;Gasoline;Manual;Used;9690;69;2019;Fiat Panda
47200;Hyundai;i20;Gasoline;Manual;Used;9750;75;2019;Hyundai i20
6234;Volkswagen;up!;Gasoline;Manual;Used;9850;60;2019;Volkswagen up!
37000;Renault;Clio;Gasoline;Manual;Used;9890;90;2019;Renault Clio
19;Ford;Galaxy;Diesel;Automatic;Used;44490;190;2020;Ford Galaxy
520;Ford;Transit Custom;Diesel;Automatic;Used;45900;185;2020;Ford Transit Custom
11450;BMW;530;Diesel;Automatic;Used;47950;265;2020;BMW 530
19;Ford;Edge;Diesel;Automatic;Pre-registered;49990;238;2020;Ford Edge
5690;DS;Automobiles DS 7 Crossback;Electric/Gasoline;Automatic;Demonstration;51900;200;2020;DS Automobiles DS 7 Crossback
8110;Mercedes-Benz;E 300;Gasoline;Automatic;Employee's car;56850;258;2020;Mercedes-Benz E 300
13000;Mercedes-Benz;GLE 350;Diesel;Automatic;Used;79900;272;2020;Mercedes-Benz GLE 350
1950;Mitsubishi;Space Star;Gasoline;Manual;Used;8990;71;2020;Mitsubishi Space Star
5330;Mitsubishi;Space Star;Gasoline;Manual;Used;8990;71;2020;Mitsubishi Space Star
17200;Mitsubishi;Space Star;Gasoline;Manual;Used;8990;71;2020;Mitsubishi Space Star
710;Mitsubishi;Space Star;Gasoline;Manual;Pre-registered;9290;71;2020;Mitsubishi Space Star
5000;Peugeot;108;Gasoline;Manual;Demonstration;9290;72;2020;Peugeot 108
7661;Peugeot;108;Gasoline;Manual;Demonstration;9590;72;2020;Peugeot 108
10;Fiat;Panda;Gasoline;Manual;Used;9800;69;2020;Fiat Panda
2000;Citroen;C1;Gasoline;Manual;Demonstration;9893;72;2020;Citroen C1
2500;Renault;Twingo;Gasoline;Manual;Demonstration;9990;73;2020;Renault Twingo
35;Fiat;Panda;Gasoline;Manual;Pre-registered;9990;69;2020;Fiat Panda
30000;Skoda;Fabia;Gasoline;Manual;Used;9999;60;2020;Skoda Fabia
5;Toyota;Aygo;Gasoline;Manual;Pre-registered;10200;72;2020;Toyota Aygo
8000;Toyota;Aygo;Gasoline;Manual;Demonstration;10450;72;2020;Toyota Aygo
50;Kia;Picanto;Gasoline;Manual;Used;12590;67;2021;Kia Picanto
50;Kia;Picanto;Gasoline;Manual;Used;12590;67;2021;Kia Picanto
15;Skoda;Fabia;Gasoline;Manual;Pre-registered;12900;60;2021;Skoda Fabia
10;Kia;Picanto;Gasoline;Manual;Pre-registered;12975;67;2021;Kia Picanto
941;Kia;Picanto;Gasoline;Manual;Demonstration;12990;67;2021;Kia Picanto
1001;Mitsubishi;Space Star;Gasoline;Manual;Demonstration;12990;71;2021;Mitsubishi Space Star
1505;Kia;Picanto;Gasoline;Manual;Demonstration;12990;67;2021;Kia Picanto
2234;Kia;Picanto;Gasoline;Manual;Demonstration;12990;67;2021;Kia Picanto
2140;Kia;Picanto;Gasoline;Manual;Demonstration;12990;67;2021;Kia Picanto
10;Mitsubishi;Space Star;Gasoline;Manual;Demonstration;12990;80;2021;Mitsubishi Space Star
20;Kia;Picanto;Gasoline;Manual;Used;13300;67;2021;Kia Picanto
20;Fiat;500;Gasoline;Manual;Pre-registered;13450;69;2021;Fiat 500
1250;Volkswagen;up!;Gasoline;Manual;Demonstration;13490;65;2021;Volkswagen up!
500;Kia;Picanto;Gasoline;Automatic;Demonstration;13490;67;2021;Kia Picanto
10;Kia;Rio;Gasoline;Manual;Used;13500;84;2021;Kia Rio
1500;Citroen;C1;Gasoline;Manual;Demonstration;13500;72;2021;Citroen C1
10;Toyota;Aygo;Gasoline;Manual;Pre-registered;13590;72;2021;Toyota Aygo
10;Mazda;2;Gasoline;Manual;Pre-registered;13750;75;2021;Mazda 2
20;Fiat;500;Electric/Gasoline;Manual;Pre-registered;13850;69;2021;Fiat 500
20;Fiat;500;Electric/Gasoline;Manual;Pre-registered;13850;69;2021;Fiat 500
67000;Renault;Twingo;Gasoline;Manual;Used;3590;75;2011;Renault Twingo
115030;Fiat;Punto Evo;Gasoline;Manual;Used;3590;77;2011;Fiat Punto Evo
100000;Fiat;Punto Evo;Gasoline;Manual;Used;3590;69;2011;Fiat Punto Evo
194300;Mazda;2;Diesel;Manual;Used;3600;95;2011;Mazda 2
133000;Nissan;Micra;Gasoline;Manual;Used;3600;80;2011;Nissan Micra
80000;Fiat;Punto Evo;Gasoline;Manual;Used;3600;77;2011;Fiat Punto Evo
34526;Ford;Ka/Ka+;Gasoline;Manual;Used;3600;69;2011;Ford Ka/Ka+
173000;Renault;Twingo;Gasoline;Automatic;Used;3600;75;2011;Renault Twingo
230000;Skoda;Octavia;Gasoline;Manual;Used;3650;122;2011;Skoda Octavia
185000;SEAT;Ibiza;Diesel;Manual;Used;3650;90;2011;SEAT Ibiza
192000;Chevrolet;Orlando;Diesel;Manual;Used;3650;163;2011;Chevrolet Orlando
239159;Opel;Astra;Diesel;Manual;Used;3690;125;2011;Opel Astra
82000;Peugeot;206;Gasoline;Manual;Used;3690;73;2011;Peugeot 206
92000;Fiat;Ducato;Diesel;Manual;Used;3690;101;2011;Fiat Ducato
118100;Suzuki;Alto;Gasoline;Manual;Used;3690;68;2011;Suzuki Alto
10710;Hyundai;i10;Gasoline;Manual;Used;3700;69;2011;Hyundai i10
41900;Renault;Twingo;Gasoline;Manual;Used;3700;58;2011;Renault Twingo
94000;Ford;Ka/Ka+;Gasoline;Manual;Used;3750;69;2011;Ford Ka/Ka+
158021;Fiat;Punto Evo;Gasoline;Manual;Used;3790;69;2011;Fiat Punto Evo
92000;smart;forTwo;Gasoline;Automatic;Used;3800;71;2011;smart forTwo
158000;Citroen;C3;Diesel;Manual;Used;3900;92;2012;Citroen C3
88000;Fiat;Punto Evo;Gasoline;Manual;Used;3900;77;2012;Fiat Punto Evo
88000;Renault;Twingo;Gasoline;Manual;Used;3950;75;2012;Renault Twingo
170000;Fiat;Punto;Gasoline;Manual;Used;3990;77;2012;Fiat Punto
99500;Volkswagen;up!;Gasoline;Manual;Used;3990;60;2012;Volkswagen up!
189100;Ford;Focus;Diesel;Automatic;Used;3990;140;2012;Ford Focus
101000;Renault;Twingo;Gasoline;Manual;Used;3990;75;2012;Renault Twingo
125002;Ford;Fiesta;Gasoline;Manual;Used;3990;82;2012;Ford Fiesta
77400;SEAT;Mii;Gasoline;Manual;Used;3999;60;2012;SEAT Mii
175000;Ford;Transit Connect;Diesel;Manual;Used;3999;90;2012;Ford Transit Connect
29350;Renault;Twizy;Electric;Manual;Used;3999;11;2012;Renault Twizy
78999;Renault;Clio;Gasoline;Manual;Used;3999;75;2012;Renault Clio
130800;Volkswagen;up!;Gasoline;Manual;Used;3999;75;2012;Volkswagen up!
162796;Renault;Clio;Diesel;Manual;Used;3999;106;2012;Renault Clio
72000;Hyundai;i10;Gasoline;Manual;Used;3999;69;2012;Hyundai i10
103635;Lancia;MUSA;Gasoline;Manual;Used;4000;95;2012;Lancia MUSA
90000;Ford;Fiesta;Gasoline;Manual;Used;4000;60;2012;Ford Fiesta
126000;Hyundai;i30;Gasoline;Manual;Used;4199;109;2012;Hyundai i30
116000;Volkswagen;up!;Gasoline;Manual;Used;4199;60;2012;Volkswagen up!
123000;Opel;Corsa;Gasoline;Manual;Used;4199;86;2012;Opel Corsa
239600;Opel;Astra;Diesel;Manual;Used;4750;165;2013;Opel Astra
166000;Citroen;C3 Picasso;Diesel;Manual;Used;4790;92;2013;Citroen C3 Picasso
173999;Ford;Focus;Gasoline;Manual;Used;4799;125;2013;Ford Focus
114000;Suzuki;Swift;Gasoline;Manual;Used;4800;94;2013;Suzuki Swift
359000;Mercedes-Benz;E 200;Diesel;Automatic;Used;4800;136;2013;Mercedes-Benz E 200
91100;Volkswagen;up!;Gasoline;Manual;Used;4880;60;2013;Volkswagen up!
97000;Opel;Corsa;Gasoline;Manual;Used;4890;69;2013;Opel Corsa
105000;Opel;Corsa;Gasoline;Manual;Used;4899;69;2013;Opel Corsa
110000;Renault;ZOE;Electric;Manual;Used;4900;88;2013;Renault ZOE
184000;Opel;Astra;Diesel;Manual;Used;4900;131;2013;Opel Astra
114000;Skoda;Fabia;Gasoline;Manual;Used;4900;69;2013;Skoda Fabia
174000;Hyundai;i30;Diesel;Manual;Used;4900;90;2013;Hyundai i30
36000;SEAT;Mii;Gasoline;Manual;Used;4950;60;2013;SEAT Mii
57210;Renault;Twingo;Gasoline;Manual;Used;4958;75;2013;Renault Twingo
121000;Opel;Corsa;Gasoline;Manual;Used;4980;87;2013;Opel Corsa
49500;Renault;Clio;Gasoline;Manual;Used;4987;75;2013;Renault Clio
83500;Fiat;Punto Evo;Gasoline;Manual;Used;4990;69;2013;Fiat Punto Evo
150000;Fiat;500;Gasoline;Manual;Used;4990;69;2013;Fiat 500
139100;Peugeot;308;Diesel;Manual;Used;4990;114;2013;Peugeot 308
48000;Opel;Corsa;Gasoline;Manual;Used;4990;69;2013;Opel Corsa
55000;Renault;Twingo;Gasoline;Manual;Used;5200;75;2014;Renault Twingo
189800;Skoda;Roomster;Diesel;Manual;Used;5250;90;2014;Skoda Roomster
92200;Fiat;500;Gasoline;Manual;Used;5300;69;2014;Fiat 500
76795;Opel;Corsa;Gasoline;Manual;Used;5399;69;2014;Opel Corsa
51000;smart;forTwo;Gasoline;Automatic;Used;5450;61;2014;smart forTwo
76152;Nissan;Micra;Gasoline;Manual;Used;5490;80;2014;Nissan Micra
177430;Ford;Focus;Diesel;Automatic;Used;5490;116;2014;Ford Focus
99000;Skoda;Fabia;Gasoline;Manual;Used;5495;60;2014;Skoda Fabia
167000;Ford;Focus;Diesel;Manual;Used;5495;105;2014;Ford Focus
87000;Skoda;Citigo;Gasoline;Manual;Used;5495;60;2014;Skoda Citigo
46045;Ford;Ka/Ka+;Gasoline;Manual;Used;5500;69;2014;Ford Ka/Ka+
91700;Ford;Grand C-Max;Gasoline;Manual;Used;5500;150;2014;Ford Grand C-Max
148200;Ford;Fiesta;Diesel;Manual;Used;5500;95;2014;Ford Fiesta
46000;Fiat;Punto;Gasoline;Manual;Used;5500;69;2014;Fiat Punto
102000;Hyundai;i20;Diesel;Manual;Used;5500;75;2014;Hyundai i20
130000;Volkswagen;up!;Gasoline;Manual;Used;5500;75;2014;Volkswagen up!
57000;Opel;Corsa;Gasoline;Manual;Used;5500;69;2014;Opel Corsa
51000;Dacia;Logan;Gasoline;Manual;Used;5500;75;2014;Dacia Logan
57000;Skoda;Citigo;Gasoline;Manual;Used;5599;60;2014;Skoda Citigo
105500;Peugeot;208;Gasoline;Manual;Used;5600;82;2014;Peugeot 208
34000;Fiat;Punto;Gasoline;Manual;Used;5400;69;2015;Fiat Punto
189000;Ford;S-Max;Diesel;Automatic;Used;5490;140;2015;Ford S-Max
68000;SEAT;Mii;Gasoline;Manual;Used;5490;60;2015;SEAT Mii
67372;Mitsubishi;Space Star;Gasoline;Manual;Used;5555;71;2015;Mitsubishi Space Star
79500;Renault;Twingo;Gasoline;Manual;Used;5600;73;2015;Renault Twingo
61200;Citroen;C1;Gasoline;Manual;Used;5700;82;2015;Citroen C1
133167;SEAT;Ibiza;Diesel;Manual;Used;5700;90;2015;SEAT Ibiza
99870;Skoda;Fabia;Gasoline;Manual;Used;5780;69;2015;Skoda Fabia
123000;Citroen;C3;Gasoline;Manual;Used;5790;82;2015;Citroen C3
97000;Renault;Twingo;Gasoline;Manual;Used;5790;90;2015;Renault Twingo
166000;Opel;Astra;Diesel;Manual;Used;5800;110;2015;Opel Astra
107900;Renault;Clio;Gasoline;Manual;Used;5860;73;2015;Renault Clio
87100;Ford;Ka/Ka+;Gasoline;Manual;Used;5880;69;2015;Ford Ka/Ka+
33800;Opel;Corsa;Gasoline;Manual;Used;5890;69;2015;Opel Corsa
71000;Peugeot;108;Gasoline;Manual;Used;5900;69;2015;Peugeot 108
46200;Skoda;Citigo;Gasoline;Manual;Used;5950;60;2015;Skoda Citigo
44000;Volkswagen;up!;Gasoline;Manual;Used;5950;60;2015;Volkswagen up!
74036;Kia;Picanto;Gasoline;Manual;Used;5970;67;2015;Kia Picanto
154000;SEAT;Ibiza;Diesel;Manual;Used;5980;105;2015;SEAT Ibiza
53700;Renault;Twingo;Gasoline;Manual;Used;5980;71;2015;Renault Twingo
68504;Skoda;Fabia;Gasoline;Manual;Used;9900;90;2016;Skoda Fabia
96000;Hyundai;i30;Gasoline;Manual;Used;9990;135;2016;Hyundai i30
140000;SEAT;Leon;Diesel;Manual;Used;9999;150;2016;SEAT Leon
135841;Renault;Trafic;Diesel;Manual;Used;10350;90;2016;Renault Trafic
92600;Ford;B-Max;Gasoline;Automatic;Used;10700;105;2016;Ford B-Max
15000;Ford;Focus;Gasoline;Manual;Used;10900;101;2016;Ford Focus
246963;Renault;Master;Diesel;Manual;Used;10999;131;2016;Renault Master
29850;Ford;Focus;Gasoline;Manual;Used;11490;101;2016;Ford Focus
60254;Nissan;Leaf;Electric;Automatic;Used;11500;109;2016;Nissan Leaf
142503;Ford;Mondeo;Diesel;Automatic;Used;11999;150;2016;Ford Mondeo
31400;Peugeot;208;Gasoline;Automatic;Used;12250;110;2016;Peugeot 208
123591;Skoda;Octavia;Diesel;Automatic;Used;12280;150;2016;Skoda Octavia
132000;Ford;Mondeo;Diesel;Automatic;Used;12499;150;2016;Ford Mondeo
90000;Ford;Focus;Gasoline;Manual;Used;12599;150;2016;Ford Focus
56780;Renault;Captur;Diesel;Automatic;Used;12980;90;2016;Renault Captur
192422;Renault;Master;Diesel;Manual;Used;13250;163;2016;Renault Master
15000;Opel;Astra;Gasoline;Manual;Used;16800;125;2016;Opel Astra
25800;Opel;Movano;Diesel;Manual;Used;17300;110;2016;Opel Movano
103800;Volkswagen;Tiguan;Diesel;Automatic;Used;17900;184;2016;Volkswagen Tiguan
95000;Skoda;Superb;Diesel;Automatic;Used;17980;190;2016;Skoda Superb
16500;Hyundai;i20;Gasoline;Automatic;Used;13400;101;2017;Hyundai i20
35079;Skoda;Fabia;Gasoline;Automatic;Used;13500;110;2017;Skoda Fabia
23500;MINI;One Clubman;Gasoline;Manual;Used;13850;102;2017;MINI One Clubman
42300;Skoda;Fabia;Gasoline;Automatic;Used;13969;110;2017;Skoda Fabia
155000;Mercedes-Benz;C 180;Diesel;Manual;Used;13999;116;2017;Mercedes-Benz C 180
25215;Opel;Astra;Gasoline;Manual;Used;14300;125;2017;Opel Astra
95922;BMW;116;Diesel;Manual;Used;14555;116;2017;BMW 116
28700;Renault;Captur;Gasoline;Automatic;Used;14970;118;2017;Renault Captur
245000;SEAT;Alhambra;Diesel;Automatic;Used;15399;184;2017;SEAT Alhambra
38045;Mazda;CX-3;Gasoline;Manual;Used;15460;120;2017;Mazda CX-3
250000;Peugeot;Traveller;Diesel;Manual;Used;15499;150;2017;Peugeot Traveller
72300;Skoda;Octavia;Gasoline;Automatic;Used;15500;150;2017;Skoda Octavia
40000;Infiniti;Q30;Gasoline;Manual;Used;15799;122;2017;Infiniti Q30
98850;Honda;HR-V;Diesel;Manual;Used;15849;120;2017;Honda HR-V
44240;Toyota;Verso;Gasoline;Automatic;Used;15900;147;2017;Toyota Verso
117297;Mazda;6;Diesel;Automatic;Used;15999;175;2017;Mazda 6
17000;Opel;Astra;Gasoline;Automatic;Used;16590;150;2017;Opel Astra
51061;Opel;Mokka X;LPG;Manual;Used;16727;140;2017;Opel Mokka X
68125;Skoda;Octavia;Diesel;Automatic;Used;16900;150;2017;Skoda Octavia
41998;Audi;Q3;Gasoline;Manual;Used;16980;125;2017;Audi Q3
87000;BMW;X6 M;Diesel;Automatic;Used;48999;381;2018;BMW X6 M
62488;Land;Rover Range Rover Velar;Diesel;Automatic;Used;49890;241;2018;Land Rover Range Rover Velar
37600;BMW;550;Diesel;Automatic;Used;53700;400;2018;BMW 550
28078;Land;Rover Range Rover Velar;Diesel;Automatic;Used;54990;300;2018;Land Rover Range Rover Velar
20000;Jaguar;F-Type;Gasoline;Automatic;Used;72490;551;2018;Jaguar F-Type
33070;Land;Rover Range Rover;Diesel;Automatic;Used;73987;258;2018;Land Rover Range Rover
49000;Mercedes-Benz;E 63 AMG;Gasoline;Automatic;Used;74999;612;2018;Mercedes-Benz E 63 AMG
55000;Skoda;Fabia;Gasoline;Manual;Used;8950;75;2018;Skoda Fabia
12833;Ford;Fiesta;Gasoline;Manual;Used;9889;86;2018;Ford Fiesta
35962;Toyota;Aygo;Gasoline;Automatic;Used;10390;72;2018;Toyota Aygo
19500;Skoda;Fabia;Gasoline;Manual;Used;10780;75;2018;Skoda Fabia
14692;Ford;Fiesta;Gasoline;Manual;Used;10799;101;2018;Ford Fiesta
12126;SEAT;Ibiza;Gasoline;Manual;Used;10860;75;2018;SEAT Ibiza
6300;Ford;Fiesta;Gasoline;Manual;Used;10900;86;2018;Ford Fiesta
23530;Suzuki;Swift;Gasoline;Manual;Used;10900;90;2018;Suzuki Swift
37646;Opel;Adam;Gasoline;Manual;Used;10998;87;2018;Opel Adam
20733;Ford;Fiesta;Gasoline;Manual;Used;11380;86;2018;Ford Fiesta
15000;Opel;Adam;Gasoline;Manual;Used;11800;69;2018;Opel Adam
27229;Ford;Fiesta;Gasoline;Manual;Used;12280;101;2018;Ford Fiesta
18000;Opel;Adam;Gasoline;Manual;Used;12990;101;2018;Opel Adam
1706;Peugeot;508;Gasoline;Automatic;Used;38950;224;2019;Peugeot 508
20700;BMW;340;Gasoline;Automatic;Used;42930;326;2019;BMW 340
21597;Volvo;XC60;Diesel;Automatic;Used;45900;235;2019;Volvo XC60
4351;Jaguar;F-Type;Gasoline;Automatic;Used;47850;300;2019;Jaguar F-Type
21500;BMW;530;Diesel;Automatic;Used;48900;265;2019;BMW 530
45000;Mercedes-Benz;C 63 AMG;Gasoline;Automatic;Used;59999;510;2019;Mercedes-Benz C 63 AMG
11600;BMW;840;Diesel;Automatic;Used;75900;320;2019;BMW 840
11600;BMW;840;Diesel;Automatic;Used;75900;320;2019;BMW 840
32551;Land;Rover Range Rover Sport;Gasoline;Automatic;Used;79987;525;2019;Land Rover Range Rover Sport
15000;BMW;X5 M;Diesel;Automatic;Used;81400;400;2019;BMW X5 M
3053;Land;Rover Range Rover Sport;Electric/Gasoline;Automatic;Used;92890;404;2019;Land Rover Range Rover Sport
21000;BMW;X7;Gasoline;Automatic;Used;93820;530;2019;BMW X7
18990;Nissan;Micra;Gasoline;Manual;Used;10979;71;2019;Nissan Micra
20000;Opel;Corsa;Gasoline;Manual;Used;10980;101;2019;Opel Corsa
25997;Volkswagen;Polo;Gasoline;Manual;Used;11490;65;2019;Volkswagen Polo
13700;Opel;Corsa;Gasoline;Manual;Used;11800;90;2019;Opel Corsa
1000;Opel;Corsa;Gasoline;Manual;Used;11990;90;2019;Opel Corsa
11500;Opel;Corsa;Gasoline;Manual;Used;12187;90;2019;Opel Corsa
13800;smart;forTwo;Electric;Manual;Used;12320;82;2019;smart forTwo
8718;Nissan;Micra;Gasoline;Manual;Used;12488;71;2019;Nissan Micra
10;Toyota;Prius+;Electric/Gasoline;Automatic;Used;27490;136;2020;Toyota Prius+
160;Mazda;CX-30;Gasoline;Manual;Pre-registered;27980;179;2020;Mazda CX-30
20;Mazda;CX-30;Gasoline;Manual;Pre-registered;27980;179;2020;Mazda CX-30
15;Toyota;Prius+;Electric/Gasoline;Automatic;Used;27990;122;2020;Toyota Prius+
1500;Nissan;Leaf;Electric;Automatic;Used;27990;218;2020;Nissan Leaf
16798;Ford;Focus;Gasoline;Manual;Employee's car;28660;280;2020;Ford Focus
22158;Mazda;6;Gasoline;Automatic;Employee's car;28669;194;2020;Mazda 6
20;Mazda;CX-30;Gasoline;Manual;Pre-registered;28780;179;2020;Mazda CX-30
2100;Mazda;MX-5;Gasoline;Manual;Demonstration;28850;132;2020;Mazda MX-5
17568;Mazda;CX-5;Diesel;Automatic;Employee's car;28880;150;2020;Mazda CX-5
7900;Opel;Zafira Life;Diesel;Manual;Demonstration;28895;120;2020;Opel Zafira Life
12804;Mazda;6;Diesel;Automatic;Employee's car;29119;184;2020;Mazda 6
9990;Renault;Grand Scenic;Gasoline;Manual;Demonstration;29190;159;2020;Renault Grand Scenic
18325;Lexus;UX 250h;Electric/Gasoline;Automatic;Used;29300;184;2020;Lexus UX 250h
7000;Mazda;CX-5;Diesel;Automatic;Demonstration;29480;150;2020;Mazda CX-5
20;Mazda;MX-5;Gasoline;Manual;Pre-registered;29480;184;2020;Mazda MX-5
5;Hyundai;Kona;Gasoline;Automatic;Pre-registered;29490;177;2020;Hyundai Kona
10;Hyundai;Kona;Electric/Gasoline;Automatic;Pre-registered;29490;5;2020;Hyundai Kona
11700;Ford;Focus;Gasoline;Manual;Employee's car;29940;280;2020;Ford Focus
10250;Volkswagen;Golf Sportsvan;Gasoline;Automatic;Used;29960;150;2020;Volkswagen Golf Sportsvan
8;Alfa;Romeo Stelvio;Gasoline;Automatic;Pre-registered;54900;280;2021;Alfa Romeo Stelvio
